clientnum,customer_age,dependent_count,gender,income_category,months_on_book,total_relationship_count,months_inactive_12_mon,credit_limit,total_revolving_bal,total_trans_amt,avg_open_to_buy,total_trans_ct,avg_utilization_ratio,status,card_category,education_level,marital_status
789271533,51,1,F,Less than $40K,40,5,3,1438.3,908,4653,530.3,74,0.631,Existing Customer,Blue,Doctorate,Single
720152058,42,1,F,Less than $40K,35,5,1,2725.0,2444,4965,281.0,85,0.897,Existing Customer,Blue,Doctorate,Single
826490133,42,4,F,Unknown,38,6,3,10039.0,1600,4685,8439.0,76,0.159,Existing Customer,Blue,Uneducated,Divorced
717966933,45,5,F,Unknown,37,3,1,2467.0,1446,5024,1021.0,81,0.586,Existing Customer,Blue,Uneducated,Married
808669083,52,1,F,Less than $40K,47,3,1,1438.3,0,5015,1438.3,68,0.0,Existing Customer,Blue,Graduate,Married
717570258,46,5,M,Less than $40K,35,6,2,2206.0,1722,4455,484.0,67,0.781,Existing Customer,Blue,Graduate,Married
789508758,54,2,F,Less than $40K,46,3,2,4170.0,641,3669,3529.0,67,0.154,Existing Customer,Blue,Unknown,Single
780653208,47,3,F,Less than $40K,36,5,4,3300.0,2517,3784,783.0,55,0.763,Existing Customer,Blue,College,Married
709077933,26,0,F,Less than $40K,18,5,3,5422.0,682,4460,4740.0,62,0.126,Existing Customer,Blue,High School,Married
715200783,56,2,F,Unknown,36,6,2,2015.0,807,5209,1208.0,76,0.4,Existing Customer,Blue,Graduate,Married
710526633,47,2,M,$60K - $80K,34,3,3,2048.0,1599,4855,449.0,88,0.781,Existing Customer,Blue,Unknown,Single
714186108,37,2,F,Less than $40K,19,6,5,2152.0,1682,4126,470.0,71,0.782,Existing Customer,Blue,Unknown,Single
708894183,53,3,M,$120K +,44,4,4,34516.0,1073,4485,33443.0,86,0.031,Existing Customer,Silver,College,Single
778937583,46,3,F,Less than $40K,29,5,1,2228.0,1449,4382,779.0,83,0.65,Existing Customer,Blue,Uneducated,Married
751607058,45,2,M,$120K +,38,4,3,1686.0,0,4413,1686.0,77,0.0,Existing Customer,Blue,Doctorate,Married
718194858,48,5,F,Unknown,35,5,2,1942.0,1488,4940,454.0,88,0.766,Existing Customer,Blue,Graduate,Single
827123883,53,4,M,$60K - $80K,49,5,1,3858.0,0,4472,3858.0,92,0.0,Existing Customer,Blue,High School,Single
711473058,44,4,M,$60K - $80K,32,6,3,11651.0,1368,3870,10283.0,64,0.117,Existing Customer,Blue,Graduate,Divorced
715197633,43,3,M,$40K - $60K,38,5,4,9449.0,1914,4658,7535.0,93,0.203,Existing Customer,Blue,Uneducated,Unknown
790023408,47,3,F,Less than $40K,39,6,2,2915.0,2422,4037,493.0,83,0.831,Existing Customer,Blue,Unknown,Single
720403008,50,3,F,Unknown,38,4,4,11486.0,0,4918,11486.0,79,0.0,Existing Customer,Blue,Uneducated,Married
708784083,47,3,F,Less than $40K,36,5,2,2723.0,1588,4307,1135.0,83,0.583,Existing Customer,Blue,Uneducated,Single
712838358,40,4,F,Less than $40K,31,5,2,1438.3,0,4702,1438.3,84,0.0,Existing Customer,Blue,Uneducated,Married
716581983,56,0,F,$40K - $60K,36,5,2,4384.0,929,4792,3455.0,91,0.212,Existing Customer,Blue,College,Married
716930133,43,3,F,Less than $40K,36,3,3,1824.0,0,4594,1824.0,86,0.0,Existing Customer,Blue,High School,Unknown
808981608,50,2,F,Less than $40K,45,4,1,5452.0,540,4220,4912.0,66,0.099,Existing Customer,Blue,Uneducated,Married
811942983,55,2,M,$120K +,50,3,2,17627.0,1756,4836,15871.0,74,0.1,Existing Customer,Blue,High School,Married
715565058,27,1,F,Less than $40K,16,3,1,1438.3,0,4479,1438.3,70,0.0,Existing Customer,Blue,Uneducated,Unknown
719153433,49,4,F,Unknown,38,4,2,2542.0,850,4972,1692.0,79,0.334,Existing Customer,Blue,Uneducated,Married
809127858,51,1,F,$40K - $60K,46,4,1,2275.0,1219,4807,1056.0,72,0.536,Existing Customer,Blue,Post-Graduate,Single
713935533,44,3,M,$40K - $60K,29,5,1,19360.0,870,3966,18490.0,78,0.045,Existing Customer,Silver,Graduate,Single
710243208,56,4,F,Less than $40K,44,3,3,1707.0,0,4846,1707.0,80,0.0,Existing Customer,Blue,Unknown,Married
708870408,53,4,M,Less than $40K,43,6,3,3844.0,2079,4271,1765.0,56,0.541,Existing Customer,Blue,Unknown,Single
795844983,45,3,F,$40K - $60K,39,6,4,2851.0,0,3916,2851.0,64,0.0,Existing Customer,Blue,High School,Married
713531808,38,1,F,Less than $40K,28,6,1,1438.3,0,4475,1438.3,74,0.0,Existing Customer,Blue,Doctorate,Married
715778358,45,5,M,$120K +,26,6,3,34516.0,797,3643,33719.0,59,0.023,Existing Customer,Blue,Graduate,Married
710637183,48,4,F,Unknown,40,3,3,2300.0,1906,4538,394.0,71,0.829,Existing Customer,Blue,Graduate,Single
712781883,36,1,F,Less than $40K,36,6,1,2611.0,537,5121,2074.0,83,0.206,Existing Customer,Blue,Uneducated,Married
709664658,40,4,M,$80K - $120K,27,4,3,22863.0,927,4071,21936.0,69,0.041,Existing Customer,Blue,Unknown,Unknown
717574683,53,3,F,$40K - $60K,46,6,3,2192.0,1146,4756,1046.0,85,0.523,Existing Customer,Blue,Unknown,Married
771497283,40,2,F,Less than $40K,28,4,6,2917.0,1310,4736,1607.0,79,0.449,Existing Customer,Blue,High School,Divorced
714991608,41,3,F,$40K - $60K,31,3,3,1438.3,913,4300,525.3,68,0.635,Existing Customer,Blue,High School,Single
715495308,43,4,F,Less than $40K,36,5,4,8919.0,2231,3923,6688.0,73,0.25,Existing Customer,Blue,Graduate,Single
712431183,52,2,F,Less than $40K,37,4,3,2164.0,0,5282,2164.0,80,0.0,Existing Customer,Blue,Uneducated,Single
714895608,48,2,F,Unknown,38,4,4,2792.0,1375,4364,1417.0,62,0.492,Existing Customer,Blue,Unknown,Single
718324983,60,0,F,Less than $40K,49,5,3,1634.0,1155,4522,479.0,83,0.707,Existing Customer,Blue,College,Married
713541033,39,1,F,Less than $40K,32,4,2,2144.0,1557,4571,587.0,85,0.726,Existing Customer,Blue,College,Single
771989733,37,2,M,$40K - $60K,26,4,1,3664.0,1449,4413,2215.0,65,0.395,Existing Customer,Blue,Unknown,Single
789698733,40,4,F,Less than $40K,27,5,3,4788.0,1088,4438,3700.0,78,0.227,Existing Customer,Blue,Uneducated,Married
787514433,34,3,F,Less than $40K,23,3,3,2164.0,1176,5075,988.0,71,0.543,Existing Customer,Blue,College,Married
811081083,48,3,F,Less than $40K,43,5,4,1532.0,1183,4359,349.0,78,0.772,Existing Customer,Blue,Uneducated,Single
715579233,44,3,F,$40K - $60K,40,4,1,3659.0,1356,4861,2303.0,74,0.371,Existing Customer,Blue,Doctorate,Single
781930233,47,2,F,Less than $40K,37,6,1,2946.0,2338,4717,608.0,70,0.794,Existing Customer,Blue,High School,Married
716825808,45,3,F,Less than $40K,36,5,1,2697.0,2216,4063,481.0,75,0.822,Existing Customer,Blue,Uneducated,Divorced
757053408,47,1,F,Unknown,40,3,1,3811.0,1970,3578,1841.0,76,0.517,Existing Customer,Blue,Graduate,Single
788418933,35,2,F,$40K - $60K,27,5,2,1613.0,1085,5000,528.0,85,0.673,Existing Customer,Blue,Graduate,Married
788898933,42,4,F,Less than $40K,27,6,2,2043.0,0,5198,2043.0,77,0.0,Existing Customer,Blue,College,Married
717343833,47,5,F,Unknown,34,4,1,3127.0,2094,4518,1033.0,86,0.67,Existing Customer,Blue,Uneducated,Unknown
820868508,47,2,M,$40K - $60K,43,3,4,7106.0,736,5192,6370.0,75,0.104,Existing Customer,Blue,College,Married
789240258,50,2,F,$40K - $60K,35,4,3,2784.0,2458,4904,326.0,81,0.883,Existing Customer,Blue,Uneducated,Single
716951658,51,3,F,$40K - $60K,38,5,3,5536.0,0,4281,5536.0,82,0.0,Existing Customer,Blue,High School,Single
718932633,45,3,F,Less than $40K,35,3,2,1717.0,1156,4301,561.0,64,0.673,Existing Customer,Blue,College,Married
712771233,52,3,M,$80K - $120K,36,3,4,2516.0,1268,4461,1248.0,80,0.504,Existing Customer,Blue,Unknown,Single
717247383,48,4,M,$40K - $60K,36,5,2,7514.0,0,4789,7514.0,69,0.0,Existing Customer,Blue,Graduate,Single
714842208,52,2,F,$40K - $60K,36,6,4,2804.0,1782,4357,1022.0,69,0.636,Existing Customer,Blue,Graduate,Married
713592408,43,3,F,Less than $40K,28,3,3,2590.0,0,3391,2590.0,66,0.0,Existing Customer,Blue,High School,Married
709314408,39,2,F,$40K - $60K,29,5,3,4938.0,1593,4516,3345.0,82,0.323,Existing Customer,Blue,College,Single
715957233,53,3,M,$60K - $80K,36,5,1,19940.0,2018,4694,17922.0,75,0.101,Existing Customer,Blue,College,Single
719414658,52,0,F,Unknown,36,3,4,12366.0,0,4880,12366.0,76,0.0,Existing Customer,Blue,Graduate,Single
719632683,40,3,M,$40K - $60K,30,6,3,2583.0,2235,4500,348.0,83,0.865,Existing Customer,Blue,Graduate,Single
708136908,62,0,F,Less than $40K,53,5,2,2616.0,801,4655,1815.0,68,0.306,Existing Customer,Blue,Graduate,Single
721393083,52,3,F,$40K - $60K,45,5,3,6053.0,577,5035,5476.0,64,0.095,Existing Customer,Blue,Unknown,Single
709455108,49,4,F,Less than $40K,33,3,2,2393.0,1667,3768,726.0,79,0.697,Existing Customer,Blue,Unknown,Married
767058183,53,1,F,Less than $40K,46,5,4,3424.0,1333,4485,2091.0,61,0.389,Existing Customer,Blue,Graduate,Divorced
770800683,48,3,F,Less than $40K,35,3,3,2640.0,2133,4956,507.0,72,0.808,Existing Customer,Blue,Post-Graduate,Married
779651058,59,0,F,$40K - $60K,42,6,2,1931.0,1409,4797,522.0,65,0.73,Existing Customer,Blue,Unknown,Single
710443833,50,2,M,$120K +,38,4,4,2123.0,995,4516,1128.0,78,0.469,Existing Customer,Blue,Unknown,Single
720600858,41,4,M,$60K - $80K,26,5,2,5633.0,1395,3695,4238.0,75,0.248,Existing Customer,Blue,Graduate,Married
717797658,57,2,F,Less than $40K,45,6,2,1438.3,740,4970,698.3,87,0.514,Existing Customer,Blue,Graduate,Married
779458383,50,3,F,Less than $40K,32,6,2,2590.0,2087,4248,503.0,73,0.806,Existing Customer,Blue,High School,Married
788767983,43,5,M,$60K - $80K,24,3,1,4556.0,0,4273,4556.0,82,0.0,Existing Customer,Blue,Unknown,Single
711994458,47,4,F,Unknown,39,6,4,1537.0,0,4234,1537.0,75,0.0,Existing Customer,Blue,High School,Married
713948808,55,3,M,$60K - $80K,47,3,2,1602.0,962,4873,640.0,97,0.6,Existing Customer,Blue,High School,Single
710456658,50,4,F,Less than $40K,31,4,2,2080.0,1799,5130,281.0,82,0.865,Existing Customer,Blue,Graduate,Married
771531708,46,2,F,Unknown,34,6,3,7565.0,887,4683,6678.0,87,0.117,Existing Customer,Blue,Unknown,Single
713546883,47,2,M,$60K - $80K,29,5,2,4786.0,1553,5039,3233.0,76,0.324,Existing Customer,Blue,Graduate,Divorced
711447783,53,2,F,Less than $40K,38,4,2,2375.0,1353,5000,1022.0,76,0.57,Existing Customer,Blue,Graduate,Single
713746608,48,2,F,Unknown,37,3,2,8446.0,908,4240,7538.0,67,0.108,Existing Customer,Blue,High School,Married
718020408,60,1,F,Less than $40K,36,3,4,1977.0,545,4393,1432.0,72,0.276,Existing Customer,Blue,Graduate,Married
719475633,42,3,M,$80K - $120K,30,6,2,13908.0,0,4319,13908.0,81,0.0,Existing Customer,Blue,Post-Graduate,Married
719654283,52,2,F,$40K - $60K,42,3,3,19220.0,0,4642,19220.0,81,0.0,Existing Customer,Silver,Graduate,Married
720114633,44,5,F,Less than $40K,30,3,3,2709.0,1726,5056,983.0,89,0.637,Existing Customer,Blue,High School,Single
816315558,38,1,M,$60K - $80K,33,5,4,1503.0,879,4439,624.0,77,0.585,Existing Customer,Blue,High School,Single
712567083,51,1,M,$80K - $120K,36,5,2,9186.0,0,4986,9186.0,88,0.0,Existing Customer,Blue,High School,Married
711302883,50,0,F,Less than $40K,46,3,2,2165.0,1392,4194,773.0,72,0.643,Existing Customer,Blue,Graduate,Single
719775408,41,4,F,Unknown,36,4,2,1438.3,0,5020,1438.3,85,0.0,Existing Customer,Blue,High School,Single
712070208,61,1,F,Unknown,50,4,4,6673.0,2458,4141,4215.0,82,0.368,Existing Customer,Blue,College,Single
718641483,53,3,F,Less than $40K,42,3,1,2404.0,1109,4519,1295.0,72,0.461,Existing Customer,Blue,Graduate,Married
718441308,41,2,M,$60K - $80K,31,3,1,8228.0,1935,4933,6293.0,68,0.235,Existing Customer,Blue,Graduate,Single
772243833,54,0,F,Less than $40K,43,4,1,3186.0,968,4077,2218.0,75,0.304,Existing Customer,Blue,Doctorate,Single
711992133,53,1,F,Less than $40K,41,4,2,2596.0,868,4801,1728.0,72,0.334,Existing Customer,Blue,Uneducated,Married
713179083,32,2,F,Unknown,25,3,2,3193.0,1533,4419,1660.0,75,0.48,Existing Customer,Blue,Uneducated,Single
709836258,45,4,F,Less than $40K,41,5,1,1927.0,1337,5127,590.0,81,0.694,Existing Customer,Blue,Graduate,Married
798281808,48,4,M,$60K - $80K,42,5,4,3879.0,1214,5158,2665.0,79,0.313,Existing Customer,Blue,High School,Married
720414558,56,2,F,Less than $40K,36,6,2,1971.0,922,4827,1049.0,84,0.468,Existing Customer,Blue,Unknown,Married
713509908,48,2,F,Unknown,35,3,1,1755.0,1058,4719,697.0,90,0.603,Existing Customer,Blue,Graduate,Married
709993158,46,2,F,Less than $40K,31,5,2,2330.0,1584,3917,746.0,71,0.68,Existing Customer,Blue,Graduate,Married
767815233,46,3,F,Less than $40K,40,6,4,1438.3,0,4283,1438.3,88,0.0,Existing Customer,Blue,College,Married
720015183,60,1,M,$120K +,46,6,3,5130.0,2048,4601,3082.0,88,0.399,Existing Customer,Blue,Graduate,Married
778236858,54,2,F,Unknown,42,4,1,11794.0,1018,5547,10776.0,87,0.086,Existing Customer,Blue,Graduate,Married
717836733,49,1,F,Less than $40K,36,6,2,5153.0,1378,4274,3775.0,81,0.267,Existing Customer,Blue,Graduate,Married
712619808,47,3,F,Less than $40K,36,3,2,2500.0,1169,4265,1331.0,87,0.468,Existing Customer,Blue,College,Single
712221408,42,4,M,$40K - $60K,33,5,3,2654.0,1489,4767,1165.0,82,0.561,Existing Customer,Blue,Graduate,Single
720289533,47,4,F,Unknown,42,5,2,1882.0,1143,4536,739.0,85,0.607,Existing Customer,Blue,Unknown,Married
709469658,47,3,M,$80K - $120K,36,3,1,7421.0,0,4353,7421.0,75,0.0,Existing Customer,Blue,Unknown,Single
772323033,44,4,F,Less than $40K,33,3,2,4606.0,1556,4363,3050.0,78,0.338,Existing Customer,Blue,Graduate,Single
742572558,32,0,F,Unknown,25,5,3,12268.0,1165,4905,11103.0,82,0.095,Existing Customer,Blue,High School,Divorced
718848183,50,2,M,$80K - $120K,42,6,1,9873.0,1276,4613,8597.0,82,0.129,Existing Customer,Blue,Post-Graduate,Married
719034183,46,3,F,Less than $40K,38,5,1,1555.0,1366,5490,189.0,86,0.878,Existing Customer,Blue,Graduate,Single
771872733,38,0,M,$60K - $80K,26,5,2,3809.0,1521,4666,2288.0,69,0.399,Existing Customer,Blue,Unknown,Married
718816158,44,3,F,Less than $40K,33,3,3,5362.0,1984,3851,3378.0,87,0.37,Existing Customer,Blue,High School,Single
720003558,43,1,F,Less than $40K,32,4,4,1834.0,1416,5653,418.0,79,0.772,Existing Customer,Blue,Graduate,Unknown
818993508,52,3,F,Less than $40K,47,4,4,2577.0,879,5021,1698.0,75,0.341,Existing Customer,Blue,Graduate,Married
715672458,47,5,M,$60K - $80K,36,6,3,2721.0,1264,4557,1457.0,71,0.465,Existing Customer,Blue,Graduate,Single
789820308,50,3,F,Less than $40K,40,3,2,2925.0,2065,3913,860.0,47,0.706,Existing Customer,Blue,Graduate,Married
712837233,46,2,M,$120K +,36,3,1,13001.0,1482,3671,11519.0,55,0.114,Existing Customer,Blue,High School,Single
716891583,41,3,F,Less than $40K,36,5,2,1867.0,970,4537,897.0,60,0.52,Existing Customer,Blue,High School,Unknown
708125733,46,2,F,Less than $40K,36,4,3,1438.3,0,4311,1438.3,77,0.0,Existing Customer,Blue,College,Divorced
716484333,46,2,F,Less than $40K,40,6,1,1696.0,1177,4410,519.0,84,0.694,Existing Customer,Blue,Graduate,Married
717087858,51,1,F,$40K - $60K,36,3,3,2146.0,967,4253,1179.0,74,0.451,Existing Customer,Blue,Graduate,Single
714882258,38,2,F,Unknown,36,6,1,1438.3,730,4583,708.3,67,0.508,Existing Customer,Blue,College,Married
792300858,44,3,F,$40K - $60K,38,3,2,4269.0,1852,4178,2417.0,75,0.434,Existing Customer,Blue,Graduate,Divorced
766550808,45,3,F,$40K - $60K,38,3,6,4195.0,2440,4430,1755.0,72,0.582,Existing Customer,Blue,Graduate,Married
718941183,48,1,F,Less than $40K,38,5,2,1832.0,748,4376,1084.0,87,0.408,Existing Customer,Blue,College,Married
708516558,37,2,F,Less than $40K,36,3,2,2588.0,1782,4159,806.0,83,0.689,Existing Customer,Blue,High School,Married
709350783,63,0,F,Less than $40K,36,6,1,4847.0,1856,4712,2991.0,76,0.383,Existing Customer,Blue,Unknown,Single
771230508,46,4,F,$40K - $60K,33,4,1,2423.0,429,4717,1994.0,80,0.177,Existing Customer,Blue,College,Married
710978058,50,0,F,$40K - $60K,41,6,2,7507.0,1697,4651,5810.0,71,0.226,Existing Customer,Blue,Uneducated,Single
713405133,51,2,M,$120K +,43,5,2,5232.0,1923,4976,3309.0,93,0.368,Existing Customer,Blue,College,Married
710723958,43,3,F,Unknown,32,5,1,1438.3,491,5016,947.3,86,0.341,Existing Customer,Blue,Uneducated,Single
823840458,47,1,F,Unknown,43,4,2,1828.0,1517,4542,311.0,82,0.83,Existing Customer,Blue,High School,Married
791754258,49,5,F,Unknown,43,4,3,2557.0,2351,4342,206.0,73,0.919,Existing Customer,Blue,Graduate,Married
789472833,42,2,F,Less than $40K,33,3,3,2283.0,1690,4377,593.0,64,0.74,Existing Customer,Blue,College,Divorced
711099408,35,4,F,Less than $40K,25,5,2,2684.0,1658,4657,1026.0,76,0.618,Existing Customer,Blue,High School,Single
745853283,38,1,F,Unknown,31,3,1,7234.0,0,5198,7234.0,75,0.0,Existing Customer,Blue,Graduate,Married
717790233,37,2,F,$40K - $60K,26,3,2,1438.3,743,4730,695.3,80,0.517,Existing Customer,Blue,College,Single
818791833,42,3,F,Less than $40K,37,4,2,2730.0,1303,4750,1427.0,76,0.477,Existing Customer,Blue,Graduate,Married
714981483,50,3,F,Unknown,38,4,2,2808.0,1720,5137,1088.0,81,0.613,Existing Customer,Blue,High School,Married
719373558,42,3,F,Less than $40K,36,6,1,6275.0,0,4308,6275.0,75,0.0,Existing Customer,Blue,Unknown,Single
823609383,43,4,F,$40K - $60K,39,4,1,1438.3,0,4528,1438.3,83,0.0,Existing Customer,Blue,College,Unknown
713661933,44,1,F,Less than $40K,33,5,1,1522.0,0,4835,1522.0,70,0.0,Existing Customer,Blue,College,Married
716218908,48,4,F,Unknown,39,6,1,2845.0,919,2635,1926.0,43,0.323,Existing Customer,Blue,Doctorate,Single
818710233,41,2,F,$40K - $60K,36,6,2,2329.0,1271,4382,1058.0,70,0.546,Existing Customer,Blue,Graduate,Married
719463708,47,1,F,$40K - $60K,34,5,1,2099.0,1164,4471,935.0,80,0.555,Existing Customer,Blue,Uneducated,Single
817958733,42,2,F,Unknown,37,6,1,5099.0,958,4025,4141.0,73,0.188,Existing Customer,Blue,Uneducated,Married
708397008,54,4,F,Unknown,43,3,2,3805.0,821,4326,2984.0,67,0.216,Existing Customer,Blue,Graduate,Married
720547533,47,2,F,Unknown,32,3,2,11438.0,0,4346,11438.0,90,0.0,Existing Customer,Blue,High School,Married
708780783,43,3,F,$40K - $60K,33,4,3,2434.0,1169,4739,1265.0,76,0.48,Existing Customer,Blue,Graduate,Single
758178558,44,3,F,Unknown,37,3,2,4703.0,1555,4127,3148.0,89,0.331,Existing Customer,Blue,Graduate,Single
716237508,44,5,F,Unknown,36,4,3,5254.0,2507,4501,2747.0,64,0.477,Existing Customer,Blue,High School,Married
714735033,45,5,F,Less than $40K,34,4,2,1438.3,491,4376,947.3,84,0.341,Existing Customer,Blue,Doctorate,Married
709726158,40,4,F,Less than $40K,26,5,3,2206.0,1110,5196,1096.0,92,0.503,Existing Customer,Blue,Graduate,Single
770909433,50,2,F,$40K - $60K,37,6,2,3600.0,1904,4946,1696.0,75,0.529,Existing Customer,Blue,College,Married
822121608,46,2,M,$60K - $80K,42,3,3,7116.0,693,4759,6423.0,81,0.097,Existing Customer,Blue,High School,Unknown
717278808,37,3,F,Less than $40K,28,4,2,1788.0,0,3511,1788.0,56,0.0,Existing Customer,Blue,College,Married
712640583,60,0,F,Unknown,51,4,1,7508.0,2148,4950,5360.0,70,0.286,Existing Customer,Blue,Doctorate,Married
788772708,50,2,F,Unknown,31,5,1,13745.0,0,4432,13745.0,61,0.0,Existing Customer,Blue,Graduate,Married
718892283,43,2,M,$40K - $60K,34,3,2,4396.0,0,4771,4396.0,78,0.0,Existing Customer,Blue,Graduate,Married
720294258,40,4,F,Less than $40K,30,4,2,2558.0,0,4635,2558.0,82,0.0,Existing Customer,Blue,Graduate,Single
721181883,30,0,F,Unknown,18,4,2,9641.0,0,4710,9641.0,75,0.0,Existing Customer,Blue,College,Single
712098033,38,1,F,Unknown,36,3,3,12621.0,912,4945,11709.0,78,0.072,Existing Customer,Blue,Uneducated,Married
711343233,53,3,F,Less than $40K,36,3,1,1438.3,1183,4551,255.3,65,0.822,Existing Customer,Blue,Uneducated,Married
712394283,44,4,F,Less than $40K,30,4,3,1791.0,1314,5109,477.0,79,0.734,Existing Customer,Blue,Graduate,Divorced
790021233,52,3,F,Less than $40K,44,3,3,2300.0,1598,4287,702.0,84,0.695,Existing Customer,Blue,Uneducated,Single
711890808,42,3,F,Less than $40K,36,4,2,2526.0,2048,4267,478.0,72,0.811,Existing Customer,Blue,Graduate,Married
825850383,53,2,F,Unknown,49,4,2,6074.0,0,4303,6074.0,77,0.0,Existing Customer,Blue,Graduate,Single
789533133,45,3,M,$60K - $80K,37,5,1,4995.0,1766,4389,3229.0,82,0.354,Existing Customer,Blue,High School,Married
779523258,34,2,M,$40K - $60K,17,6,2,3323.0,1062,4610,2261.0,78,0.32,Existing Customer,Blue,Graduate,Married
719617758,56,1,F,Less than $40K,48,3,1,2464.0,1794,4610,670.0,76,0.728,Existing Customer,Blue,Graduate,Married
779858058,34,2,F,Less than $40K,18,4,1,2730.0,0,4530,2730.0,72,0.0,Existing Customer,Blue,Graduate,Unknown
710423358,35,1,F,Unknown,29,4,3,1438.3,966,5249,472.3,81,0.672,Existing Customer,Blue,College,Unknown
711851583,50,2,M,$120K +,42,6,2,8220.0,1015,4794,7205.0,77,0.123,Existing Customer,Blue,Graduate,Married
779405133,40,3,F,Less than $40K,29,4,3,5716.0,623,4387,5093.0,79,0.109,Existing Customer,Blue,College,Single
719410083,49,2,F,Less than $40K,36,4,3,1635.0,1220,4807,415.0,56,0.746,Existing Customer,Blue,Unknown,Single
796196733,52,2,F,$40K - $60K,46,4,2,4259.0,0,4389,4259.0,80,0.0,Existing Customer,Blue,Unknown,Single
719911458,49,5,F,Less than $40K,36,4,2,2598.0,1848,4396,750.0,78,0.711,Existing Customer,Blue,High School,Married
787506558,50,3,M,$60K - $80K,38,4,1,10762.0,703,4509,10059.0,71,0.065,Existing Customer,Blue,Graduate,Single
719046558,39,2,M,$60K - $80K,36,6,3,1982.0,1751,4313,231.0,62,0.883,Existing Customer,Blue,Graduate,Married
708291633,33,2,F,Unknown,21,3,3,4651.0,2499,5097,2152.0,79,0.537,Existing Customer,Blue,Doctorate,Unknown
745124658,42,3,F,Less than $40K,35,5,2,2563.0,1579,4838,984.0,70,0.616,Existing Customer,Blue,High School,Single
716466483,44,3,F,$40K - $60K,34,3,3,2245.0,1342,4624,903.0,87,0.598,Existing Customer,Blue,Uneducated,Single
756736008,45,2,F,Less than $40K,38,3,2,2911.0,1471,4450,1440.0,62,0.505,Existing Customer,Blue,Post-Graduate,Married
772857558,47,4,M,$60K - $80K,30,4,2,2257.0,896,4618,1361.0,94,0.397,Existing Customer,Blue,Graduate,Married
709246683,62,1,M,Unknown,36,5,1,18457.0,2248,3603,16209.0,69,0.122,Existing Customer,Blue,Unknown,Single
778405458,52,2,F,Unknown,32,6,1,1461.0,0,4633,1461.0,80,0.0,Existing Customer,Blue,High School,Single
715128408,49,2,F,Less than $40K,36,5,3,1438.3,863,4482,575.3,67,0.6,Existing Customer,Blue,Unknown,Married
